# Sum spectrum combining XMM spectra:
# Source Name    ,        obsid,           ra,          dec,          lii,          bii,         time
# 4U1735-444     ,    693490201,      264.737,       -44.45,      346.052,     -6.99024,      56383.3
# U1735-44       ,     90340201,      264.743,     -44.4499,      346.054,     -6.99377,      52155.1
#
# Total observation time: 105685.0 seconds
#
#                  eV,             Angstrom, flux in 1/(s cm^2 A)
           515.098511,            24.070000,             0.010198
           514.329163,            24.106001,             0.009881
           513.562256,            24.142000,             0.009748
           512.797546,            24.177999,             0.009979
           512.035156,            24.214001,             0.010073
           511.275055,            24.250000,             0.009698
           510.517151,            24.285999,             0.009867
           509.761505,            24.322001,             0.009151
           509.008087,            24.358000,             0.009715
           508.256989,            24.393999,             0.009276
           507.507965,            24.430000,             0.009494
           506.761200,            24.466000,             0.008985
           506.016602,            24.502001,             0.010033
           505.274231,            24.538000,             0.008715
           504.534058,            24.573999,             0.009009
           503.796021,            24.610001,             0.008867
           503.060120,            24.646000,             0.008427
           502.326416,            24.681999,             0.008230
           501.594757,            24.718000,             0.008573
           500.865326,            24.754000,             0.008618
           500.137939,            24.790001,             0.007918
           499.412659,            24.826000,             0.007723
           498.689575,            24.862000,             0.007932
           497.968445,            24.898001,             0.008124
           497.249512,            24.934000,             0.007861
           496.532623,            24.969999,             0.007718
           495.817780,            25.006001,             0.008071
           495.105042,            25.042000,             0.007883
           494.394287,            25.077999,             0.007669
           493.685547,            25.114000,             0.007613
           492.978882,            25.150000,             0.007461
           492.274231,            25.186001,             0.007150
           491.571625,            25.222000,             0.007740
           490.871033,            25.257999,             0.007389
           490.172333,            25.294001,             0.007273
           489.475708,            25.330000,             0.007124
           488.781067,            25.365999,             0.007747
           488.088318,            25.402000,             0.006892
           487.397583,            25.438000,             0.006783
           486.708740,            25.474001,             0.006908
           486.021973,            25.510000,             0.006558
           485.337036,            25.546000,             0.006518
           484.654053,            25.582001,             0.006349
           483.972961,            25.618000,             0.006335
           483.293823,            25.653999,             0.005908
           482.616577,            25.690001,             0.006307
           481.941193,            25.726000,             0.006117
           481.267792,            25.761999,             0.006061
           480.596130,            25.798000,             0.006031
           479.926483,            25.834000,             0.006003
           479.258575,            25.870001,             0.006384
           478.592621,            25.906000,             0.006193
           477.928467,            25.941999,             0.005802
           477.266083,            25.978001,             0.005731
           476.605682,            26.014000,             0.006010
           475.946991,            26.049999,             0.005301
           475.290192,            26.086000,             0.005626
           474.635162,            26.122000,             0.006112
           473.981934,            26.158001,             0.005654
           473.330505,            26.194000,             0.005195
           472.680908,            26.230000,             0.005338
           472.033020,            26.266001,             0.005393
           471.386963,            26.302000,             0.005029
           470.742645,            26.337999,             0.004943
           470.100067,            26.374001,             0.004593
           469.459290,            26.410000,             0.004840
           468.820251,            26.445999,             0.005288
           468.182922,            26.482000,             0.004720
           467.547302,            26.518000,             0.004942
           466.913452,            26.554001,             0.004882
           466.281281,            26.590000,             0.004890
           465.650848,            26.625999,             0.004504
           465.022125,            26.662001,             0.004731
           464.395050,            26.698000,             0.005130
           463.769775,            26.733999,             0.004366
           463.145996,            26.770000,             0.004591
           462.524078,            26.806000,             0.004209
           461.903717,            26.841999,             0.003883
           461.285065,            26.878000,             0.004350
           460.668060,            26.914000,             0.003943
           460.052673,            26.950001,             0.003891
           459.438965,            26.986000,             0.004179
           458.826843,            27.021999,             0.003876
           458.216400,            27.058001,             0.004034
           457.607574,            27.094000,             0.004500
           457.000366,            27.129999,             0.004562
           456.394745,            27.166000,             0.003942
           455.790741,            27.202000,             0.003855
           455.188293,            27.238001,             0.004033
           454.587494,            27.274000,             0.004153
           453.988281,            27.309999,             0.004154
           453.390594,            27.346001,             0.003920
           452.794556,            27.382000,             0.003697
           452.200012,            27.417999,             0.003645
           451.607056,            27.454000,             0.003616
           451.015625,            27.490000,             0.004037
           450.425781,            27.525999,             0.003408
           449.837463,            27.562000,             0.003289
           449.250641,            27.598000,             0.003400
           448.665405,            27.634001,             0.003563
           448.081635,            27.670000,             0.003149
           447.499481,            27.705999,             0.003397
           446.918732,            27.742001,             0.003660
           446.339539,            27.778000,             0.003781
           445.761871,            27.813999,             0.003340
           445.185608,            27.850000,             0.003445
           444.610931,            27.886000,             0.003043
           444.037659,            27.922001,             0.003524
           443.465912,            27.958000,             0.003177
           442.895630,            27.993999,             0.003667
           442.326752,            28.030001,             0.003366
           441.759399,            28.066000,             0.003023
           441.193512,            28.101999,             0.003180
           440.628998,            28.138000,             0.002892
           440.066010,            28.174000,             0.003339
           439.504425,            28.209999,             0.002702
           438.944244,            28.246000,             0.002829
           438.385529,            28.282000,             0.002807
           437.828186,            28.318001,             0.002312
           437.272369,            28.354000,             0.002416
           436.717834,            28.389999,             0.002830
           436.164764,            28.426001,             0.002472
           435.613068,            28.462000,             0.002528
           435.062805,            28.497999,             0.002486
           434.513916,            28.534000,             0.002080
           433.966370,            28.570000,             0.002861
           433.420227,            28.606001,             0.002467
           432.875458,            28.642000,             0.002557
           432.332123,            28.677999,             0.003198
           431.790039,            28.714001,             0.002463
           431.249390,            28.750000,             0.002321
           430.710083,            28.785999,             0.002402
           430.172058,            28.822001,             0.002534
           429.635437,            28.858000,             0.002491
           429.100128,            28.893999,             0.002472
           428.566162,            28.930000,             0.002383
           428.033539,            28.966000,             0.002253
           427.502258,            29.002001,             0.002157
           426.972229,            29.038000,             0.002344
           426.443604,            29.073999,             0.002258
           425.916138,            29.110001,             0.002257
           425.390137,            29.146000,             0.002412
           424.865326,            29.181999,             0.002255
           424.341797,            29.218000,             0.002289
           423.819672,            29.254000,             0.002360
           423.298676,            29.290001,             0.002257
           422.779114,            29.326000,             0.002007
           422.260712,            29.362000,             0.001782
           421.743652,            29.398001,             0.001872
           421.227844,            29.434000,             0.002050
           420.713287,            29.469999,             0.002119
           420.199951,            29.506001,             0.001932
           419.687866,            29.542000,             0.002342
           419.177094,            29.577999,             0.002108
           418.667511,            29.614000,             0.002086
