# Sum spectrum combining XMM spectra:
# Source Name    ,        obsid,           ra,          dec,          lii,          bii,         time
# GS 1354-645    ,    727961501,      209.541,     -64.7347,      309.978,     -2.77966,      57240.8
#
# Total observation time: 23938.0 seconds
#
#                  eV,             Angstrom, flux in 1/(s cm^2 A)
           947.167175,            13.090000,             0.000000
           944.569397,            13.126000,             0.004879
           941.985962,            13.162000,             0.005152
           939.416565,            13.198000,             0.004666
           936.861084,            13.234000,             0.004929
           934.319458,            13.270000,             0.005179
           931.791687,            13.306000,             0.004636
           929.277527,            13.342000,             0.004688
           926.776733,            13.378000,             0.004715
           924.289551,            13.414000,             0.004340
           921.815552,            13.450000,             0.004314
           919.354797,            13.486000,             0.004424
           916.907227,            13.522000,             0.004333
           914.472717,            13.558000,             0.003939
           912.050903,            13.594000,             0.003634
           909.641968,            13.630000,             0.004594
           907.245667,            13.666000,             0.004554
           904.862000,            13.702000,             0.004223
           902.490906,            13.738000,             0.004315
           900.132080,            13.774000,             0.003914
           897.785583,            13.810000,             0.003940
           895.451355,            13.846000,             0.003729
           893.129150,            13.882000,             0.003946
           890.819092,            13.918000,             0.003898
           888.520813,            13.954000,             0.003844
           886.234497,            13.990000,             0.003547
           883.959778,            14.026000,             0.004144
           881.696655,            14.062000,             0.003639
           879.445251,            14.098000,             0.003391
           877.205322,            14.134000,             0.003570
           874.976685,            14.170000,             0.003705
           872.759338,            14.206000,             0.003883
           870.553284,            14.242000,             0.003853
           868.358337,            14.278000,             0.004020
           866.174377,            14.314000,             0.003834
           864.001404,            14.350000,             0.004109
           861.839233,            14.386000,             0.004390
           859.687927,            14.422000,             0.004553
           857.547363,            14.458000,             0.004036
           855.417358,            14.494000,             0.004005
           853.298035,            14.530000,             0.004174
           851.189026,            14.566000,             0.003838
           849.090515,            14.602000,             0.003690
           847.002319,            14.638000,             0.003657
           844.924316,            14.674000,             0.003800
           842.856506,            14.710000,             0.003831
           840.798767,            14.746000,             0.004062
           838.751160,            14.782000,             0.003869
           836.713379,            14.818000,             0.004105
           834.685608,            14.854000,             0.003828
           832.667542,            14.890000,             0.003658
           830.659302,            14.926000,             0.003057
           828.660583,            14.962000,             0.003355
           826.671509,            14.998000,             0.003601
           824.691956,            15.034000,             0.003351
           822.721985,            15.070000,             0.003633
           820.761230,            15.106000,             0.003775
           818.809875,            15.142000,             0.003505
           816.867798,            15.178000,             0.002959
           814.934998,            15.214000,             0.003566
           813.011169,            15.250000,             0.002955
           811.096436,            15.286000,             0.002655
           809.190674,            15.322000,             0.002982
           807.293823,            15.358000,             0.003345
           805.406006,            15.394000,             0.002741
           803.526855,            15.430000,             0.003041
           801.656555,            15.466000,             0.003299
           799.794861,            15.502000,             0.003108
           797.941772,            15.538000,             0.002608
           796.097351,            15.574000,             0.002507
           794.261414,            15.610000,             0.003128
           792.433777,            15.646000,             0.002690
           790.614624,            15.682000,             0.002591
           788.803833,            15.718000,             0.002602
           787.001343,            15.754000,             0.002491
           785.207092,            15.790000,             0.002198
           783.420898,            15.826000,             0.002223
           781.642883,            15.862000,             0.002511
           779.872925,            15.898000,             0.002441
           778.110901,            15.934000,             0.002396
           776.356934,            15.970000,             0.002455
           774.610718,            16.006001,             0.002127
           772.872437,            16.042000,             0.002171
           771.141968,            16.077999,             0.002076
           769.419128,            16.114000,             0.002293
           767.704041,            16.150000,             0.002222
           765.996460,            16.186001,             0.002140
           764.296631,            16.222000,             0.002102
           762.604309,            16.257999,             0.001725
           760.919373,            16.294001,             0.002009
           759.241882,            16.330000,             0.001976
           757.571838,            16.365999,             0.001808
           755.908997,            16.402000,             0.001821
           754.253540,            16.438000,             0.001670
           752.605286,            16.474001,             0.001781
           750.964294,            16.510000,             0.001654
           749.330383,            16.546000,             0.002109
           747.703491,            16.582001,             0.001579
           746.083740,            16.618000,             0.001617
           744.470947,            16.653999,             0.001491
           742.865112,            16.690001,             0.001944
           741.266296,            16.726000,             0.001512
           739.674316,            16.761999,             0.001598
           738.088989,            16.798000,             0.001616
           736.510620,            16.834000,             0.001313
           734.938904,            16.870001,             0.001389
           733.373962,            16.906000,             0.001553
           731.815613,            16.941999,             0.001350
           730.263855,            16.978001,             0.001427
           728.718628,            17.014000,             0.001345
           727.180054,            17.049999,             0.001112
           725.647888,            17.086000,             0.001131
           724.122192,            17.122000,             0.000898
           722.602783,            17.158001,             0.001030
           721.089905,            17.194000,             0.000978
           719.583313,            17.230000,             0.001211
           718.082947,            17.266001,             0.000972
           716.588806,            17.302000,             0.001177
           715.100952,            17.337999,             0.001107
           713.619141,            17.374001,             0.001095
           712.143555,            17.410000,             0.001043
           710.674072,            17.445999,             0.000812
           709.210571,            17.482000,             0.000987
           707.753174,            17.518000,             0.000760
           706.301636,            17.554001,             0.000824
           704.856140,            17.590000,             0.001388
           703.416504,            17.625999,             0.001367
           701.982727,            17.662001,             0.001344
           700.554810,            17.698000,             0.001210
           699.132751,            17.733999,             0.001144
           697.716309,            17.770000,             0.001223
           696.305725,            17.806000,             0.001229
           694.900818,            17.841999,             0.001181
           693.501526,            17.878000,             0.001326
           692.107849,            17.914000,             0.001012
           690.719727,            17.950001,             0.000987
           689.337219,            17.986000,             0.001135
           687.960266,            18.021999,             0.001095
           686.588745,            18.058001,             0.001259
           685.222717,            18.094000,             0.000962
           683.862122,            18.129999,             0.000998
           682.506897,            18.166000,             0.000959
           681.157043,            18.202000,             0.000831
           679.812439,            18.238001,             0.000983
           678.473206,            18.274000,             0.001146
           677.139221,            18.309999,             0.001041
           675.810486,            18.346001,             0.000931
           674.487000,            18.382000,             0.000985
