# Sum spectrum combining XMM spectra:
# Source Name    ,        obsid,           ra,          dec,          lii,          bii,         time
# GS 1826-238    ,    150390101,      277.368,     -23.7969,      9.27256,     -6.08806,      52735.9
# GS 1826-238    ,    150390301,      277.368,     -23.7969,      9.27256,     -6.08806,      52737.9
# GS 1826-238    ,    156160101,      277.368,     -23.7969,      9.27256,     -6.08806,      52537.1
#
# Total observation time: 208673.0 seconds
#
#                  eV,             Angstrom, flux in 1/(s cm^2 A)
           757.571838,            16.365999,             0.006769
           755.908997,            16.402000,             0.006785
           754.253540,            16.438000,             0.006571
           752.605286,            16.474001,             0.006448
           750.964294,            16.510000,             0.006731
           749.330383,            16.546000,             0.006640
           747.703491,            16.582001,             0.006290
           746.083740,            16.618000,             0.006410
           744.470947,            16.653999,             0.006546
           742.865112,            16.690001,             0.006634
           741.266296,            16.726000,             0.006423
           739.674316,            16.761999,             0.006272
           738.088989,            16.798000,             0.006200
           736.510620,            16.834000,             0.006177
           734.938904,            16.870001,             0.006306
           733.373962,            16.906000,             0.006222
           731.815613,            16.941999,             0.006237
           730.263855,            16.978001,             0.006041
           728.718628,            17.014000,             0.005960
           727.180054,            17.049999,             0.005699
           725.647888,            17.086000,             0.005661
           724.122192,            17.122000,             0.005602
           722.602783,            17.158001,             0.005329
           721.089905,            17.194000,             0.005276
           719.583313,            17.230000,             0.005494
           718.082947,            17.266001,             0.005889
           716.588806,            17.302000,             0.005553
           715.100952,            17.337999,             0.005582
           713.619141,            17.374001,             0.005350
           712.143555,            17.410000,             0.005197
           710.674072,            17.445999,             0.004672
           709.210571,            17.482000,             0.004749
           707.753174,            17.518000,             0.004951
           706.301636,            17.554001,             0.005336
           704.856140,            17.590000,             0.006277
           703.416504,            17.625999,             0.006296
           701.982727,            17.662001,             0.005995
           700.554810,            17.698000,             0.006420
           699.132751,            17.733999,             0.006095
           697.716309,            17.770000,             0.005746
           696.305725,            17.806000,             0.006043
           694.900818,            17.841999,             0.005767
           693.501526,            17.878000,             0.005845
           692.107849,            17.914000,             0.005868
           690.719727,            17.950001,             0.005893
           689.337219,            17.986000,             0.005648
           687.960266,            18.021999,             0.005712
           686.588745,            18.058001,             0.005360
           685.222717,            18.094000,             0.005772
           683.862122,            18.129999,             0.005405
           682.506897,            18.166000,             0.005511
           681.157043,            18.202000,             0.005375
           679.812439,            18.238001,             0.005539
           678.473206,            18.274000,             0.005283
           677.139221,            18.309999,             0.005184
           675.810486,            18.346001,             0.004643
           674.487000,            18.382000,             0.004719
           673.168640,            18.417999,             0.005031
           671.855408,            18.454000,             0.004938
           670.547302,            18.490000,             0.004892
           669.244324,            18.525999,             0.004532
           667.946350,            18.562000,             0.004751
           666.653381,            18.598000,             0.004730
           665.365356,            18.634001,             0.004524
           664.082458,            18.670000,             0.004384
           662.804443,            18.705999,             0.004389
           661.531311,            18.742001,             0.004646
           660.263062,            18.778000,             0.004395
           658.999695,            18.813999,             0.004403
           657.741089,            18.850000,             0.004517
           656.487366,            18.886000,             0.004439
           655.238342,            18.922001,             0.004339
           653.994080,            18.958000,             0.003334
           652.754578,            18.993999,             0.003788
           651.519653,            19.030001,             0.003830
           650.289490,            19.066000,             0.003880
           649.063965,            19.101999,             0.003986
           647.843018,            19.138000,             0.003817
           646.626709,            19.174000,             0.004008
           645.414856,            19.209999,             0.003616
           644.207581,            19.246000,             0.003790
           643.004822,            19.282000,             0.003747
           641.806519,            19.318001,             0.003591
           640.612793,            19.354000,             0.003554
           639.423401,            19.389999,             0.003490
           638.238403,            19.426001,             0.003472
           637.057800,            19.462000,             0.003583
           635.881653,            19.497999,             0.003235
           634.709717,            19.534000,             0.003264
           633.542114,            19.570000,             0.003438
           632.378845,            19.606001,             0.003328
           631.219788,            19.642000,             0.003486
           630.065002,            19.677999,             0.003312
           628.914429,            19.714001,             0.002970
           627.768066,            19.750000,             0.003110
           626.625916,            19.785999,             0.003163
           625.487854,            19.822001,             0.003332
           624.353882,            19.858000,             0.002819
           623.224121,            19.893999,             0.002905
           622.098267,            19.930000,             0.002918
           620.976624,            19.966000,             0.002539
           619.859009,            20.002001,             0.002899
           618.745361,            20.038000,             0.003180
           617.635803,            20.073999,             0.002661
           616.530029,            20.110001,             0.002499
           615.428345,            20.146000,             0.002862
           614.330627,            20.181999,             0.002713
           613.236694,            20.218000,             0.002593
           612.146729,            20.254000,             0.002685
           611.060547,            20.290001,             0.002344
           609.978333,            20.326000,             0.002502
           608.899902,            20.362000,             0.002108
           607.825256,            20.398001,             0.002637
           606.754456,            20.434000,             0.002335
           605.687378,            20.469999,             0.002030
           604.623962,            20.506001,             0.002076
           603.564392,            20.542000,             0.002256
           602.508484,            20.577999,             0.002130
           601.456238,            20.614000,             0.002143
           600.407776,            20.650000,             0.002078
           599.362793,            20.686001,             0.002325
           598.321533,            20.722000,             0.002077
           597.283936,            20.757999,             0.000000
           596.249878,            20.794001,             0.000000
           595.219421,            20.830000,             0.001875
           594.192444,            20.865999,             0.001902
           593.169006,            20.902000,             0.001720
           592.149170,            20.938000,             0.002059
           591.132812,            20.974001,             0.002148
           590.119934,            21.010000,             0.001786
           589.110535,            21.046000,             0.001709
           588.104492,            21.082001,             0.002115
           587.101990,            21.118000,             0.002013
           586.102844,            21.153999,             0.001824
           585.107117,            21.190001,             0.001904
           584.114746,            21.226000,             0.001997
           583.125793,            21.261999,             0.001739
           582.140076,            21.298000,             0.001500
           581.157776,            21.334000,             0.001743
           580.178711,            21.370001,             0.001850
           579.203003,            21.406000,             0.001578
           578.230591,            21.441999,             0.001689
           577.261353,            21.478001,             0.001488
           576.295410,            21.514000,             0.001600
           575.332703,            21.549999,             0.001362
           574.373169,            21.586000,             0.001199
           573.416870,            21.622000,             0.001274
           572.463745,            21.658001,             0.001474
           571.513733,            21.694000,             0.001651
           570.566956,            21.730000,             0.001708
           569.623291,            21.766001,             0.001379
           568.682678,            21.802000,             0.001356
           567.745239,            21.837999,             0.001576
           566.810791,            21.874001,             0.001701
           565.879517,            21.910000,             0.001613
           564.951233,            21.945999,             0.001305
           564.026001,            21.982000,             0.001402
           563.103882,            22.018000,             0.001241
           562.184570,            22.054001,             0.001233
           561.268433,            22.090000,             0.001402
           560.355225,            22.125999,             0.001103
           559.444946,            22.162001,             0.001218
           558.537720,            22.198000,             0.001385
           557.633362,            22.233999,             0.001413
           556.731873,            22.270000,             0.001532
           555.833374,            22.306000,             0.001340
           554.937805,            22.341999,             0.001322
           554.045044,            22.378000,             0.001248
           553.155151,            22.414000,             0.001258
           552.268127,            22.450001,             0.001190
           551.383972,            22.486000,             0.001536
           550.502625,            22.521999,             0.001409
           549.624084,            22.558001,             0.001067
           548.748291,            22.594000,             0.000995
           547.875427,            22.629999,             0.001153
           547.005127,            22.666000,             0.001515
           546.137817,            22.702000,             0.000939
           545.273132,            22.738001,             0.001310
           544.411133,            22.774000,             0.001014
           543.551941,            22.809999,             0.001637
           542.695374,            22.846001,             0.002077
           541.841614,            22.882000,             0.002030
           540.990479,            22.917999,             0.001637
           540.141968,            22.954000,             0.002401
           539.296204,            22.990000,             0.002455
           538.453064,            23.025999,             0.002457
           537.612488,            23.062000,             0.002118
           536.774597,            23.098000,             0.002616
           535.939270,            23.134001,             0.002256
           535.106567,            23.170000,             0.003000
           534.276428,            23.205999,             0.003219
           533.448914,            23.242001,             0.003338
           532.623901,            23.278000,             0.003238
           531.801514,            23.313999,             0.002723
           530.981567,            23.350000,             0.002154
           530.164185,            23.386000,             0.002126
           529.349304,            23.422001,             0.002428
           528.536926,            23.458000,             0.002568
           527.727051,            23.493999,             0.001690
           526.919678,            23.530001,             0.001375
           526.114685,            23.566000,             0.002141
           525.312256,            23.601999,             0.002810
           524.512207,            23.638000,             0.002962
           523.714600,            23.674000,             0.002455
           522.919495,            23.709999,             0.003457
           522.126648,            23.746000,             0.002854
           521.336304,            23.782000,             0.002865
           520.548279,            23.818001,             0.003062
           519.762695,            23.854000,             0.002611
           518.979492,            23.889999,             0.003398
           518.198547,            23.926001,             0.002863
           517.420105,            23.962000,             0.002779
           516.643860,            23.997999,             0.002535
           515.869995,            24.034000,             0.002696
           515.098511,            24.070000,             0.002810
           514.329163,            24.106001,             0.002313
           513.562256,            24.142000,             0.002545
           512.797546,            24.177999,             0.002485
           512.035156,            24.214001,             0.002474
           511.275055,            24.250000,             0.002344
           510.517151,            24.285999,             0.002631
           509.761505,            24.322001,             0.002377
           509.008087,            24.358000,             0.002642
           508.256989,            24.393999,             0.002512
           507.507965,            24.430000,             0.002689
           506.761200,            24.466000,             0.002274
           506.016602,            24.502001,             0.002540
           505.274231,            24.538000,             0.002354
           504.534058,            24.573999,             0.002295
           503.796021,            24.610001,             0.002471
           503.060120,            24.646000,             0.002261
           502.326416,            24.681999,             0.002414
           501.594757,            24.718000,             0.002231
           500.865326,            24.754000,             0.002351
           500.137939,            24.790001,             0.002089
           499.412659,            24.826000,             0.002492
           498.689575,            24.862000,             0.002372
           497.968445,            24.898001,             0.001897
           497.249512,            24.934000,             0.001845
           496.532623,            24.969999,             0.002018
           495.817780,            25.006001,             0.001981
           495.105042,            25.042000,             0.001872
           494.394287,            25.077999,             0.001959
           493.685547,            25.114000,             0.001786
           492.978882,            25.150000,             0.001970
           492.274231,            25.186001,             0.002041
           491.571625,            25.222000,             0.001969
           490.871033,            25.257999,             0.001897
           490.172333,            25.294001,             0.001804
           489.475708,            25.330000,             0.001580
           488.781067,            25.365999,             0.001712
           488.088318,            25.402000,             0.001666
           487.397583,            25.438000,             0.001769
           486.708740,            25.474001,             0.001509
           486.021973,            25.510000,             0.001687
           485.337036,            25.546000,             0.001621
           484.654053,            25.582001,             0.001593
           483.972961,            25.618000,             0.001695
