# Sum spectrum combining XMM spectra:
# Source Name    ,        obsid,           ra,          dec,          lii,          bii,         time
# SAX J1808.4-3658,    400230401,      272.115,      -36.979,      355.385,     -8.14822,      53992.6
# SAX J1808.4-3658,    400230501,      272.115,      -36.979,      355.385,     -8.14822,      54169.7
# SAX J1808.4-3658,    724490201,      272.115,      -36.979,      355.385,     -8.14822,      57123.1
# SAX J1808.4-3658,    560180601,      272.115,     -36.9787,      355.385,     -8.14831,        54740
# SAX J1808.4-3658,     64940101,      272.115,     -36.9783,      355.385,     -8.14781,        51992
#
# Total observation time: 267360.0 seconds
#
#                  eV,             Angstrom, flux in 1/(s cm^2 A)
           787.001343,            15.754000,             0.043114
           785.207092,            15.790000,             0.043948
           783.420898,            15.826000,             0.041314
           781.642883,            15.862000,             0.042719
           779.872925,            15.898000,             0.043759
           778.110901,            15.934000,             0.042271
           776.356934,            15.970000,             0.041639
           774.610718,            16.006001,             0.041276
           772.872437,            16.042000,             0.041761
           771.141968,            16.077999,             0.041232
           769.419128,            16.114000,             0.041228
           767.704041,            16.150000,             0.042008
           765.996460,            16.186001,             0.041160
           764.296631,            16.222000,             0.041792
           762.604309,            16.257999,             0.041294
           760.919373,            16.294001,             0.041809
           759.241882,            16.330000,             0.041447
           757.571838,            16.365999,             0.041257
           755.908997,            16.402000,             0.039424
           754.253540,            16.438000,             0.041540
           752.605286,            16.474001,             0.040146
           750.964294,            16.510000,             0.040152
           749.330383,            16.546000,             0.039455
           747.703491,            16.582001,             0.039586
           746.083740,            16.618000,             0.040389
           744.470947,            16.653999,             0.040609
           742.865112,            16.690001,             0.040329
           741.266296,            16.726000,             0.040229
           739.674316,            16.761999,             0.039912
           738.088989,            16.798000,             0.039141
           736.510620,            16.834000,             0.040042
           734.938904,            16.870001,             0.039944
           733.373962,            16.906000,             0.039897
           731.815613,            16.941999,             0.039836
           730.263855,            16.978001,             0.039673
           728.718628,            17.014000,             0.039903
           727.180054,            17.049999,             0.037634
           725.647888,            17.086000,             0.036407
           724.122192,            17.122000,             0.036405
           722.602783,            17.158001,             0.037867
           721.089905,            17.194000,             0.038530
           719.583313,            17.230000,             0.038976
           718.082947,            17.266001,             0.038862
           716.588806,            17.302000,             0.038493
           715.100952,            17.337999,             0.037893
           713.619141,            17.374001,             0.037319
           712.143555,            17.410000,             0.037290
           710.674072,            17.445999,             0.036986
           709.210571,            17.482000,             0.036075
           707.753174,            17.518000,             0.036836
           706.301636,            17.554001,             0.037097
           704.856140,            17.590000,             0.040089
           703.416504,            17.625999,             0.039901
           701.982727,            17.662001,             0.039505
           700.554810,            17.698000,             0.039881
           699.132751,            17.733999,             0.038918
           697.716309,            17.770000,             0.038449
           696.305725,            17.806000,             0.038269
           694.900818,            17.841999,             0.038023
           693.501526,            17.878000,             0.038542
           692.107849,            17.914000,             0.039193
           690.719727,            17.950001,             0.038583
           689.337219,            17.986000,             0.038863
           687.960266,            18.021999,             0.038618
           686.588745,            18.058001,             0.038307
           685.222717,            18.094000,             0.038740
           683.862122,            18.129999,             0.037486
           682.506897,            18.166000,             0.038103
           681.157043,            18.202000,             0.037526
           679.812439,            18.238001,             0.038527
           678.473206,            18.274000,             0.038227
           677.139221,            18.309999,             0.038467
           675.810486,            18.346001,             0.037340
           674.487000,            18.382000,             0.037654
